Timestamp,Milliseconds,X,Y,Z
2020-05-25 08:01:45,2043,-0.8963165,-4.018692,8.527283
2020-05-25 08:01:45,2052,-1.2428741,-3.2040558,9.133026
2020-05-25 08:01:45,2063,-1.3111115,-3.0873413,9.156372
2020-05-25 08:01:45,2072,-1.4140625,-3.3734589,8.790054
2020-05-25 08:01:45,2082,-1.9090729,-3.4829865,8.71463
2020-05-25 08:01:45,2092,-2.8206635,-3.3806305,9.191681
2020-05-25 08:01:45,2102,-4.0943756,-2.9760132,10.102676
2020-05-25 08:01:45,2112,-4.795883,-2.7282104,9.797409
2020-05-25 08:01:45,2123,-4.937134,-2.7335968,9.024078
2020-05-25 08:01:45,2132,-5.064026,-2.7503662,8.116089
2020-05-25 08:01:45,2142,-4.850342,-2.931717,6.946518
2020-05-25 08:01:45,2153,-4.0381165,-3.3536987,8.353104
2020-05-25 08:01:46,2162,-3.6957397,-3.8175812,11.227356
2020-05-25 08:01:46,2172,-3.4575195,-4.6124573,16.227646
2020-05-25 08:01:46,2182,-3.4018555,-4.6687164,17.907776
2020-05-25 08:01:46,2193,-2.3543854,-4.1749115,13.143311
2020-05-25 08:01:46,2202,-1.5750732,-3.8181763,9.700455
2020-05-25 08:01:46,2212,-0.9878998,-3.737976,8.175339
2020-05-25 08:01:46,2222,-0.90530396,-3.6050873,7.7360077
2020-05-25 08:01:46,2233,-1.6080017,-3.397995,8.798431
2020-05-25 08:01:46,2242,-1.831253,-3.4752045,10.111649
2020-05-25 08:01:46,2253,-1.6738434,-3.3961945,10.179886
2020-05-25 08:01:46,2262,-1.6947937,-3.149002,8.788254
2020-05-25 08:01:46,2272,-1.5631104,-3.1747284,9.508911
2020-05-25 08:01:46,2282,-1.4835052,-3.1801147,12.870972
2020-05-25 08:01:46,2292,-1.5948334,-3.0969238,13.071487
2020-05-25 08:01:46,2302,-1.494278,-3.5093231,10.948425
2020-05-25 08:01:46,2313,-1.589447,-4.60347,8.588333
2020-05-25 08:01:46,2322,-2.1125793,-5.4205017,5.083832
2020-05-25 08:01:46,2332,-2.0329742,-6.295578,2.183258
2020-05-25 08:01:46,2342,-2.3669586,-7.5273895,4.3721466
2020-05-25 08:01:46,2352,-2.0239868,-7.577072,9.005524
2020-05-25 08:01:46,2363,-2.602188,-5.2505035,15.509384
2020-05-25 08:01:46,2372,-2.3687592,-3.7678986,15.817032
2020-05-25 08:01:46,2382,-1.8091125,-2.777893,10.969376
2020-05-25 08:01:46,2392,-1.3589935,-2.3481293,7.9616547
2020-05-25 08:01:46,2402,-1.1572876,-1.9111938,6.184555
2020-05-25 08:01:46,2413,-1.1459198,-1.7579651,6.278534
2020-05-25 08:01:46,2422,-0.8568115,-2.0315094,7.0404816
2020-05-25 08:01:46,2432,-0.48750305,-2.928131,8.763123
2020-05-25 08:01:46,2442,-0.67785645,-5.0799255,16.007965
2020-05-25 08:01:46,2453,-1.1806335,-4.2383575,1.55896
2020-05-25 08:01:46,2462,1.359024,-6.693619,19.663315
2020-05-25 08:01:46,2472,-0.30195618,-7.1347504,8.909164
2020-05-25 08:01:46,2482,-1.1183777,-2.3870392,16.377274
2020-05-25 08:01:46,2492,-1.4727173,-1.8082428,7.903
2020-05-25 08:01:46,2502,-2.3681488,-0.9804535,12.13295
2020-05-25 08:01:46,2512,-2.1610565,-1.310852,5.329239
2020-05-25 08:01:46,2522,-1.8079071,-1.299469,5.9948273
2020-05-25 08:01:46,2533,-1.0956421,-1.1833496,7.3601074
2020-05-25 08:01:46,2542,-0.6952057,-1.1971283,6.397049
2020-05-25 08:01:46,2558,-0.6144104,-1.4431305,7.3643036
2020-05-25 08:01:46,2562,-0.644928,-1.6502228,8.508133
2020-05-25 08:01:46,2572,-0.48332214,-1.8776703,9.428101
2020-05-25 08:01:46,2582,-0.43722534,-2.1398468,11.096863
2020-05-25 08:01:46,2592,-0.5252228,-2.3289795,12.13356
2020-05-25 08:01:46,2603,-0.6646881,-2.4702454,12.819489
2020-05-25 08:01:46,2612,-0.82688904,-2.5109406,12.519623
2020-05-25 08:01:46,2623,-0.69340515,-2.3708801,11.317734
2020-05-25 08:01:46,2632,-0.6616821,-2.2391968,10.408539
2020-05-25 08:01:46,2642,-0.3612213,-2.0602264,9.42511
2020-05-25 08:01:46,2652,-0.47314453,-1.9303436,8.992966
2020-05-25 08:01:46,2663,-0.54496765,-1.9022217,8.549438
2020-05-25 08:01:46,2672,-0.558136,-1.8878479,8.479996
2020-05-25 08:01:46,2682,-0.5533447,-1.9069977,8.873245
2020-05-25 08:01:46,2692,-0.4671631,-1.9961853,9.2964325
2020-05-25 08:01:46,2702,-0.48332214,-2.0692139,9.880005
2020-05-25 08:01:46,2712,-0.518631,-2.1230774,10.240936
2020-05-25 08:01:46,2723,-0.59165955,-2.1482239,10.594086
2020-05-25 08:01:46,2732,-0.56591797,-2.1398468,10.600067
2020-05-25 08:01:46,2742,-0.51623535,-2.1141052,10.185867
2020-05-25 08:01:46,2752,-0.5246277,-2.1111145,9.903351
2020-05-25 08:01:46,2762,-0.471344,-2.0709991,9.601685
2020-05-25 08:01:46,2773,-0.51623535,-2.0243225,9.457443
2020-05-25 08:01:46,2782,-0.49649048,-2.0326996,9.447266
2020-05-25 08:01:46,2792,-0.5192261,-2.0476685,9.58194
2020-05-25 08:01:46,2802,-0.55155945,-2.0638275,9.88121
2020-05-25 08:01:46,2813,-0.5132446,-2.0686188,9.929092
2020-05-25 08:01:46,2822,-0.56173706,-2.0823822,9.979965
2020-05-25 08:01:46,2832,-0.51145935,-2.085373,9.981766
2020-05-25 08:01:46,2842,-0.5066681,-2.093155,9.8506775
2020-05-25 08:01:46,2853,-0.518631,-2.0644226,9.74115
2020-05-25 08:01:46,2862,-0.5485687,-2.0494537,9.739349
2020-05-25 08:01:46,2872,-0.5419769,-2.0255127,9.76329
2020-05-25 08:01:46,2883,-0.56233215,-2.0398865,9.728577
2020-05-25 08:01:46,2892,-0.5575409,-2.0494537,9.789032
2020-05-25 08:01:46,2902,-0.5497589,-2.05484,9.894379
2020-05-25 08:01:46,2912,-0.54078674,-2.0829773,9.887787
2020-05-25 08:01:46,2924,-0.5252228,-2.0662231,9.784241
2020-05-25 08:01:46,2933,-0.5677185,-2.0566406,9.791428
2020-05-25 08:01:46,2942,-0.53479004,-2.0356903,9.85907
2020-05-25 08:01:46,2952,-0.52223206,-2.022522,9.784241
2020-05-25 08:01:46,2962,-0.5383911,-2.0392761,9.729172
2020-05-25 08:01:46,2972,-0.5276184,-2.050064,9.795624
2020-05-25 08:01:46,2983,-0.49649048,-2.0871735,9.829132
2020-05-25 08:01:46,2992,-0.48631287,-2.061432,9.778259
2020-05-25 08:01:46,3002,-0.53300476,-2.0572357,9.805191
2020-05-25 08:01:46,3016,-0.49110413,-2.0416718,9.827942
2020-05-25 08:01:46,3022,-0.4773407,-2.0512543,9.777664
2020-05-25 08:01:46,3032,-0.48571777,-2.0356903,9.766281
2020-05-25 08:01:46,3043,-0.4809265,-2.0530548,9.83931
2020-05-25 08:01:46,3052,-0.4426117,-2.0716095,9.847687
2020-05-25 08:01:46,3062,-0.49110413,-2.0799866,9.781845
2020-05-25 08:01:46,3072,-0.503067,-2.070404,9.837509
2020-05-25 08:01:46,3082,-0.47254944,-2.0476685,9.87822
2020-05-25 08:01:46,3093,-0.4486084,-2.0668182,9.818954
2020-05-25 08:01:46,3102,-0.50427246,-2.030899,9.823151
2020-05-25 08:01:46,3112,-0.4958954,-2.0273132,9.833328
2020-05-25 08:01:46,3122,-0.45578003,-2.0584412,9.836319
2020-05-25 08:01:46,3133,-0.4821167,-2.0733948,9.817169
2020-05-25 08:01:46,3142,-0.46955872,-2.0398865,9.817764
2020-05-25 08:01:46,3153,-0.52342224,-1.8788757,9.866852
2020-05-25 08:01:47,3162,-0.5365906,-1.9010162,9.869232
2020-05-25 08:01:47,3172,-0.4958954,-1.8890533,9.835114
2020-05-25 08:01:47,3183,-0.56651306,-1.9878082,9.736954
2020-05-25 08:01:47,3192,-0.50845337,-1.9315491,9.823151
2020-05-25 08:01:47,3202,-0.5467682,-1.7160645,9.884201
2020-05-25 08:01:47,3212,-0.5461731,-1.7902832,9.812973
2020-05-25 08:01:47,3223,-0.47433472,-1.8854523,9.836319
2020-05-25 08:01:47,3232,-0.55934143,-1.7370148,9.838715
2020-05-25 08:01:47,3242,-0.54078674,-1.7513733,9.787231
2020-05-25 08:01:47,3252,-0.58029175,-1.8232117,9.909348
2020-05-25 08:01:47,3262,-0.50486755,-1.809433,9.837509
2020-05-25 08:01:47,3273,-0.5479584,-1.7657471,9.739349
2020-05-25 08:01:47,3283,-0.5862732,-1.6693726,9.960815
2020-05-25 08:01:47,3292,-0.45159912,-1.6789551,9.950043
2020-05-25 08:01:47,3302,-0.51205444,-1.7950745,9.772873
2020-05-25 08:01:47,3313,-0.5365906,-1.7483826,9.8901825
2020-05-25 08:01:47,3322,-0.52342224,-1.7130737,9.840515
2020-05-25 08:01:47,3333,-0.50546265,-1.7112732,9.857269
2020-05-25 08:01:47,3342,-0.49110413,-1.6400452,9.931488
2020-05-25 08:01:47,3352,-0.52401733,-1.7459869,9.815964
2020-05-25 08:01:47,3364,-0.59465027,-1.6203003,9.96022
2020-05-25 08:01:47,3373,-0.50367737,-1.559845,10.002121
2020-05-25 08:01:47,3382,-0.47195435,-1.6951141,9.857269
2020-05-25 08:01:47,3393,-0.5102539,-1.6771545,9.903351
2020-05-25 08:01:47,3402,-0.5204315,-1.6987152,9.792618
2020-05-25 08:01:47,3413,-0.466568,-1.6226959,9.906342
2020-05-25 08:01:47,3422,-0.503067,-1.4760437,10.028458
2020-05-25 08:01:47,3433,-0.5180359,-1.5514679,9.914124
2020-05-25 08:01:47,3442,-0.5006714,-1.5831909,9.855469
2020-05-25 08:01:47,3453,-0.518631,-1.6400452,9.786636
2020-05-25 08:01:47,3462,-0.56951904,-1.4006348,10.004517
2020-05-25 08:01:47,3472,-0.5467682,-1.3485565,10.05838
2020-05-25 08:01:47,3482,-0.46116638,-1.5305176,9.903961
2020-05-25 08:01:47,3493,-0.5317993,-1.5053711,9.877014
2020-05-25 08:01:47,3502,-0.5599365,-1.5293121,9.863846
2020-05-25 08:01:47,3512,-0.59524536,-1.3252106,10.005112
2020-05-25 08:01:47,3522,-0.542572,-1.2581787,10.051193
2020-05-25 08:01:47,3533,-0.42884827,-1.4287567,9.8824005
2020-05-25 08:01:47,3542,-0.5180359,-1.4060211,9.862656
2020-05-25 08:01:47,3552,-0.58029175,-1.4473114,9.824341
2020-05-25 08:01:47,3562,-0.66108704,-1.1809692,10.085312
2020-05-25 08:01:47,3573,-0.51504517,-1.2635651,10.042221
2020-05-25 08:01:47,3582,-0.47433472,-1.3760834,9.926697
2020-05-25 08:01:47,3592,-0.5760956,-1.378479,9.86145
2020-05-25 08:01:47,3602,-0.50546265,-1.3736877,9.945251
2020-05-25 08:01:47,3612,-0.5904541,-1.2330322,10.067963
2020-05-25 08:01:47,3623,-0.58148193,-1.2988739,9.922516
2020-05-25 08:01:47,3632,-0.47853088,-1.4108124,9.872833
2020-05-25 08:01:47,3642,-0.5072632,-1.362915,9.942261
2020-05-25 08:01:47,3652,-0.5653229,-1.3874664,9.875229
2020-05-25 08:01:47,3662,-0.6646881,-1.2019043,10.064972
2020-05-25 08:01:47,3672,-0.50605774,-1.2348328,10.047607
2020-05-25 08:01:47,3683,-0.55215454,-1.4006348,9.891983
2020-05-25 08:01:47,3692,-0.5862732,-1.2904968,9.909943
2020-05-25 08:01:47,3703,-0.542572,-1.3611298,9.863846
2020-05-25 08:01:47,3712,-0.5940552,-1.2689514,10.021866
2020-05-25 08:01:47,3723,-0.537796,-1.3048553,9.943466
2020-05-25 08:01:47,3732,-0.503067,-1.3736877,9.896774
2020-05-25 08:01:47,3742,-0.5090637,-1.3689117,9.963806
2020-05-25 08:01:47,3752,-0.48512268,-1.4000244,9.892578
2020-05-25 08:01:47,3763,-0.5168457,-1.4149933,9.9171295
2020-05-25 08:01:47,3772,-0.5790863,-1.1743774,10.028458
2020-05-25 08:01:47,3782,-0.45518494,-1.3557434,9.934479
2020-05-25 08:01:47,3793,-0.59106445,-1.3521423,9.968597
2020-05-25 08:01:47,3802,-0.5312042,-1.3210297,9.952438
2020-05-25 08:01:47,3813,-0.46536255,-1.4688721,9.88121
2020-05-25 08:01:47,3822,-0.62039185,-1.2569733,9.968002
2020-05-25 08:01:47,3832,-0.5168457,-1.3030701,9.873428
2020-05-25 08:01:47,3843,-0.48631287,-1.2988739,9.988358
2020-05-25 08:01:47,3852,-0.537796,-1.2276459,9.957825
2020-05-25 08:01:47,3862,-0.510849,-1.3946381,9.836319
2020-05-25 08:01:47,3872,-0.5856781,-1.3874664,9.969788
2020-05-25 08:01:47,3882,-0.5204315,-1.2647552,10.045212
2020-05-25 08:01:47,3892,-0.4593811,-1.3156433,9.960815
2020-05-25 08:01:47,3903,-0.5760956,-1.3527527,9.980576
2020-05-25 08:01:47,3912,-0.5072632,-1.3754883,9.865051
2020-05-25 08:01:47,3923,-0.50427246,-1.4155884,9.883606
2020-05-25 08:01:47,3932,-0.6455231,-1.1534271,10.078735
2020-05-25 08:01:47,3942,-0.59584045,-1.2940826,9.945847
2020-05-25 08:01:47,3952,-0.59584045,-1.3730927,9.954834
2020-05-25 08:01:47,3963,-0.54078674,-1.2797241,9.959015
2020-05-25 08:01:47,3972,-0.50486755,-1.3868561,9.829132
2020-05-25 08:01:47,3982,-0.63835144,-1.2761383,10.014679
2020-05-25 08:01:47,3992,-0.50367737,-1.144455,9.986557
2020-05-25 08:01:47,4002,-0.47195435,-1.2743378,9.875229
2020-05-25 08:01:47,4013,-0.60961914,-1.2815247,9.909348
2020-05-25 08:01:47,4022,-0.51145935,-1.3012695,9.884796
2020-05-25 08:01:47,4032,-0.51564026,-1.3515472,9.959625
2020-05-25 08:01:47,4042,-0.66108704,-1.1420593,10.0877075
2020-05-25 08:01:47,4052,-0.4821167,-1.2264557,9.914124
2020-05-25 08:01:47,4063,-0.5288086,-1.3401794,9.948853
2020-05-25 08:01:47,4072,-0.39413452,-1.2899017,9.91832
2020-05-25 08:01:47,4082,-0.46775818,-1.322815,9.869843
