window_index,accel_mag_mean,accel_mag_std,accel_mag_peak,gyro_mag_mean,gyro_mag_std,gyro_mag_peak,jerk_mean,jerk_std,jerk_peak,impact_duration_s,peak_acceleration,rotational_energy,reconstruction_error,ax_reconstruction_error,ay_reconstruction_error,az_reconstruction_error,gx_reconstruction_error,gy_reconstruction_error,gz_reconstruction_error,ax_mean,ax_std,ax_min,ax_max,ax_p95,ax_energy,ay_mean,ay_std,ay_min,ay_max,ay_p95,ay_energy,az_mean,az_std,az_min,az_max,az_p95,az_energy,gx_mean,gx_std,gx_min,gx_max,gx_p95,gx_energy,gy_mean,gy_std,gy_min,gy_max,gy_p95,gy_energy,gz_mean,gz_std,gz_min,gz_max,gz_p95,gz_energy,crash_probability,crash_confidence,crash_threshold,confirmed_crash
0,0.7675639986991882,0.33282458782196045,4.781314849853516,1.1736761331558228,0.37626582384109497,5.0957770347595215,3.4695968627929688,17.820873260498047,126.42261505126953,0.2,4.781314849853516,1.5190918445587158,16.570295333862305,0.329788476228714,4.923820495605469,89.59172058105469,0.008875695057213306,1.0327824354171753,0.25709545612335205,0.3201412856578827,0.47597771883010864,-4.626108169555664,0.9994632601737976,0.4013043940067291,0.32904526591300964,0.44679147005081177,0.04966659098863602,0.37590673565864563,0.9629150629043579,0.4827467203140259,0.20208938419818878,0.40968528389930725,0.030823078006505966,0.3656942844390869,0.7299915552139282,0.431999146938324,0.16879209876060486,0.05805208161473274,0.08293764293193817,-0.06031763181090355,0.9199206829071045,0.11809337139129639,0.010248695500195026,1.0678659677505493,0.34843119978904724,0.5705803632736206,4.688681602478027,1.320107340812683,1.261742115020752,0.4813478887081146,0.12411726266145706,0.30420607328414917,1.7711454629898071,0.5712007880210876,0.24710088968276978,0.88,0.88,0.54,1
1,0.7712526917457581,0.2526063024997711,2.4470629692077637,1.1677956581115723,0.24162410199642181,2.812908411026001,1.111942172050476,4.1599345207214355,23.2730712890625,0.2,2.4470629692077637,1.4221289157867432,16.635986328125,0.16773320734500885,5.234340667724609,89.57731628417969,0.029789194464683533,0.8284618854522705,0.35402214527130127,0.4050087332725525,0.0525977648794651,0.38217487931251526,0.7484888434410095,0.45050111413002014,0.16679859161376953,0.5002341866493225,0.26940208673477173,0.3832809627056122,2.259514570236206,0.7332428693771362,0.32281172275543213,0.41042542457580566,0.024109715595841408,0.3999590575695038,0.5678691864013672,0.4312778413295746,0.16903026401996613,0.08130641281604767,0.15869565308094025,0.012413056567311287,1.1176390647888184,0.21856391429901123,0.031795039772987366,1.0226668119430542,0.03618457168340683,1.006958246231079,1.2589635848999023,1.0539631843566895,1.0471566915512085,0.5224030017852783,0.26508915424346924,0.4073222279548645,2.25351881980896,0.7516816854476929,0.3431772291660309,0.7633333333333333,0.7633333333333333,0.54,1
2,0.7374790906906128,0.1713307648897171,2.343484401702881,1.139582872390747,0.16734401881694794,2.5802109241485596,2.39522123336792,9.632802963256836,81.72233581542969,0.2,2.343484401702881,1.3266531229019165,16.174179077148438,0.21606343984603882,4.889675140380859,89.66529083251953,0.003406357252970338,0.8772122859954834,0.23311084508895874,0.3501533567905426,0.3043767213821411,-2.250885009765625,0.8250280618667603,0.5535051226615906,0.2152525782585144,0.43965017795562744,0.003335270332172513,0.43444666266441345,0.46815159916877747,0.44252774119377136,0.1933034062385559,0.4057604968547821,0.005664891563355923,0.3969224989414215,0.45416951179504395,0.4106481373310089,0.16467367112636566,0.03788333013653755,0.05287090316414833,-0.41392290592193604,0.12037026882171631,0.0732058510184288,0.004230479244142771,1.036577820777893,0.1567535698413849,0.7920178771018982,2.3761088848114014,1.1718249320983887,1.0990653038024902,0.4697038233280182,0.05230318382382393,0.3881028890609741,0.9166585803031921,0.5148313045501709,0.22335731983184814,0.54,0.54,0.54,1
3,0.9513630867004395,0.9028187394142151,7.53756856918335,1.3362088203430176,1.0055315494537354,8.336893081665039,10.226465225219727,23.84794044494629,137.5,0.2,7.53756856918335,2.7965476512908936,20.069961547851562,1.3700071573257446,4.875565528869629,89.81639862060547,0.3023165464401245,1.9531375169754028,0.294445276260376,0.1886213719844818,1.1549830436706543,-7.5291218757629395,2.395209789276123,1.0872609615325928,1.3695636987686157,0.4364103674888611,0.015643110498785973,0.3318811058998108,0.46629661321640015,0.448581725358963,0.1906987428665161,0.3978865146636963,0.03996439278125763,0.13083922863006592,0.47423839569091797,0.4289809763431549,0.15991081297397614,0.14006240665912628,0.5350736975669861,-0.8821585774421692,3.7153730392456055,0.7784106135368347,0.305921345949173,1.175277590751648,0.9084131121635437,-0.5601822733879089,7.245206356048584,2.259023666381836,2.2064919471740723,0.49661168456077576,0.19367769360542297,0.12660391628742218,1.7907475233078003,0.7276711463928223,0.2841342091560364,0.9833333333333333,0.9833333333333333,0.54,1
4,0.7242287993431091,0.1106606274843216,2.0346291065216064,1.1336681842803955,0.1342928558588028,2.6441078186035156,2.3494820594787598,8.768721580505371,61.27857971191406,0.2,2.0346291065216064,1.3032379150390625,16.068971633911133,0.18300050497055054,4.856921195983887,89.66521453857422,0.020734328776597977,0.8357385993003845,0.2360203117132187,0.3652273416519165,0.22082701325416565,-1.966450810432434,0.755341112613678,0.5188595652580261,0.18215559422969818,0.4313827157020569,0.06179870665073395,-0.2211402803659439,0.5405564904212952,0.4743770658969879,0.1899101287126541,0.4057667553424835,0.006382940802723169,0.39449071884155273,0.4731631577014923,0.41057735681533813,0.164687380194664,0.062422700226306915,0.1353871375322342,-0.17675258219242096,1.4919544458389282,0.1644589751958847,0.02222626842558384,1.0241482257843018,0.07673892378807068,0.8885810375213623,1.8344225883483887,1.0819833278656006,1.0547685623168945,0.4708395302295685,0.06747817248106003,0.3516324758529663,1.18333101272583,0.5216952562332153,0.22624319791793823,0.72,0.72,0.54,1
5,0.9286174774169922,0.7351549863815308,6.650084972381592,1.3565293550491333,1.0926231145858765,9.23289680480957,8.086874008178711,20.11602783203125,121.39006805419922,0.2,6.650084972381592,3.0339972972869873,19.630313873291016,0.93849778175354,5.138521671295166,89.54391479492188,0.04969710484147072,2.2932562828063965,0.44171568751335144,0.23162400722503662,0.9403736591339111,-6.241799354553223,2.225277900695801,0.9961848855018616,0.9379523992538452,0.48162612318992615,0.24720916152000427,-0.04247349128127098,2.1833856105804443,0.7776968479156494,0.2930760979652405,0.41225218772888184,0.04246162995696068,0.32223066687583923,0.7045530676841736,0.4631064832210541,0.171754851937294,0.08195366710424423,0.21214188635349274,-0.37011146545410156,1.5498161315917969,0.33733099699020386,0.05172058567404747,1.1970082521438599,1.0576950311660767,-1.0568944215774536,8.515462875366211,2.4702670574188232,2.5515472888946533,0.5292957425117493,0.388040155172348,-0.29760098457336426,3.2142419815063477,0.9964206218719482,0.4307291507720947,0.9866666666666667,0.9866666666666667,0.54,1
6,0.9732781052589417,0.706859827041626,6.439884185791016,1.3963171243667603,0.8171747922897339,7.810231685638428,12.835938453674316,26.443279266357422,137.50001525878906,0.2,6.439884185791016,2.617476224899292,23.8176326751709,0.17661727964878082,5.014404773712158,93.03934478759766,1.0572590827941895,0.9379812479019165,0.4110797941684723,0.4063550531864166,0.10273851454257965,0.10236608982086182,1.0831506252288818,0.5793586373329163,0.17567966878414154,0.46115997433662415,0.1702193170785904,-0.04249553754925728,1.5824888944625854,0.7477961182594299,0.24164314568042755,0.2789846956729889,0.975584864616394,-6.147733211517334,3.1656060218811035,1.4270429611206055,1.0295982360839844,-0.08789031207561493,1.0231987237930298,-6.71827507019043,2.9649693965911865,1.1262835264205933,1.054660439491272,1.0476211309432983,0.25462403893470764,0.2879140377044678,2.697598695755005,1.479979157447815,1.1623433828353882,0.5109435319900513,0.37337538599967957,-0.6030752658843994,2.930436849594116,1.144944190979004,0.400472491979599,0.9233333333333333,0.9233333333333333,0.54,1
7,0.888319730758667,0.6879023909568787,6.481643199920654,1.254012107849121,0.5928395390510559,6.052054405212402,5.977044105529785,18.317459106445312,118.68736267089844,0.2,6.481643199920654,1.9240046739578247,23.283363342285156,0.20116502046585083,5.0101118087768555,93.5691146850586,0.5392295718193054,0.9364103674888611,0.23467592895030975,0.42109474539756775,0.15123972296714783,0.17995865643024445,1.5199490785598755,0.6070123314857483,0.20019418001174927,0.4629825949668884,0.12854112684726715,0.2580372095108032,1.3969173431396484,0.6209970712661743,0.23087570071220398,0.24219565093517303,0.878972589969635,-6.144108772277832,1.64362633228302,0.8981870412826538,0.8312516212463379,-0.08929412811994553,0.7270620465278625,-5.371870994567871,1.0699306726455688,0.4533242881298065,0.5365926623344421,1.0553544759750366,0.22080571949481964,0.7033026814460754,2.6596508026123047,1.3267889022827148,1.1625282764434814,0.4715791642665863,0.04996929317712784,0.3919083774089813,0.8346383571624756,0.5330060124397278,0.22488383948802948,0.9033333333333333,0.9033333333333333,0.54,1
