window_index,accel_mag_mean,accel_mag_std,accel_mag_peak,gyro_mag_mean,gyro_mag_std,gyro_mag_peak,jerk_mean,jerk_std,jerk_peak,impact_duration_s,peak_acceleration,rotational_energy,reconstruction_error,ax_reconstruction_error,ay_reconstruction_error,az_reconstruction_error,gx_reconstruction_error,gy_reconstruction_error,gz_reconstruction_error,ax_mean,ax_std,ax_min,ax_max,ax_p95,ax_energy,ay_mean,ay_std,ay_min,ay_max,ay_p95,ay_energy,az_mean,az_std,az_min,az_max,az_p95,az_energy,gx_mean,gx_std,gx_min,gx_max,gx_p95,gx_energy,gy_mean,gy_std,gy_min,gy_max,gy_p95,gy_energy,gz_mean,gz_std,gz_min,gz_max,gz_p95,gz_energy,group,crash_label,risk_label
10.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
11.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
12.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
13.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
14.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
15.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
16.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
17.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
18.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
19.0,0.7151161432266235,5.960464477539063e-08,0.7151162028312683,1.1157702207565308,0.0,1.1157702207565308,0.0,0.0,0.0,4.0,0.7151162028312683,1.2449432611465454,15.9910306930542,0.15542635321617126,4.887576580047607,89.6803970336914,0.001028740662150085,0.8123098015785217,0.2233460545539856,0.39308851957321167,0.0,0.39308851957321167,0.39308851957321167,0.39308851957321167,0.15451858937740326,0.43917977809906006,8.940696716308594e-08,0.4391796886920929,0.4391796886920929,0.4391796886920929,0.19287879765033722,0.4049614369869232,2.9802322387695312e-08,0.40496140718460083,0.40496140718460083,0.40496140718460083,0.1639937162399292,0.04534125700592995,0.0,0.04534125700592995,0.04534125700592995,0.04534125700592995,0.0020558293908834457,1.0144662857055664,0.0,1.0144662857055664,1.0144662857055664,1.0144662857055664,1.0291420221328735,0.4623260200023651,2.9802322387695312e-08,0.4623259902000427,0.4623259902000427,0.4623259902000427,0.2137453407049179,normal,0,0
20.0,3.6340513229370117,3.8528940677642822,15.059882164001465,6.305651664733887,9.117870330810547,41.647972106933594,64.62570190429688,118.76297760009766,800.0820922851562,0.2,15.059882164001465,122.89679718017578,119.25741577148438,10.644244194030762,22.926469802856445,110.904541015625,57.08683776855469,54.34357452392578,11.120849609375,1.0690100193023682,3.081885576248169,-6.398426055908203,14.826549530029297,7.9777727127075195,10.640802383422852,2.3504652976989746,2.4611470699310303,0.4391796886920929,12.00499153137207,6.508059501647949,11.581932067871094,-0.4992029666900635,2.362030267715454,-10.328004837036133,7.565796375274658,1.4934804439544678,5.828390121459961,0.6921735405921936,7.5250420570373535,-19.124914169311523,39.99510192871094,17.2450008392334,57.10536193847656,1.5245752334594727,7.235439300537109,-26.287200927734375,27.426321029663086,19.364782333374023,54.6759147644043,0.33104002475738525,3.3175201416015625,-11.517664909362793,13.918790817260742,6.0621562004089355,11.115527153015137,normal,0,0
0.0,0.7278456091880798,0.05962540954351425,1.1057277917861938,1.1287492513656616,0.056680627167224884,1.4597437381744385,0.3709026575088501,1.4635553359985352,7.753976821899414,0.2,1.1057277917861938,1.277287483215332,16.329769134521484,0.18845583498477936,4.858785629272461,89.87036895751953,0.002103333594277501,0.8372102975845337,0.22686085104942322,0.4185439944267273,0.1109577938914299,0.39308851957321167,1.0644841194152832,0.511499285697937,0.18749071657657623,0.4324773848056793,0.029214879497885704,0.26240310072898865,0.4391796886920929,0.4391796886920929,0.1878901720046997,0.39505618810653687,0.043175842612981796,0.143708273768425,0.40496140718460083,0.40496140718460083,0.1579335331916809,0.05125436931848526,0.025774648413062096,0.04534125700592995,0.20130130648612976,0.0728471651673317,0.0032913426402956247,1.026640772819519,0.05306735634803772,1.0144662857055664,1.3355720043182373,1.0710982084274292,1.056807518005371,0.46579018235206604,0.015099883079528809,0.4623259902000427,0.5536940097808838,0.47844013571739197,0.21718847751617432,aggressive,0,1
1.0,0.7196844220161438,0.027176756411790848,0.9147448539733887,1.143426775932312,0.12116673588752747,1.8542048931121826,0.3709026575088501,1.4635552167892456,7.753976821899414,3.88,0.9147448539733887,1.3221063613891602,15.967477798461914,0.1587999165058136,4.789913654327393,89.44404602050781,0.0013592898612841964,0.8514704704284668,0.25756752490997314,0.39698272943496704,0.016974350437521935,0.39308851957321167,0.495798796415329,0.4112030267715454,0.1578833907842636,0.41434887051582336,0.10823526978492737,-0.21574203670024872,0.4391796886920929,0.4391796886920929,0.18339981138706207,0.4175820052623749,0.05501178279519081,0.40496140718460083,0.7378327250480652,0.4636682868003845,0.17740099132061005,0.039390482008457184,0.02593882754445076,-0.1116122305393219,0.04534125700592995,0.04534125700592995,0.002224432770162821,1.0325642824172974,0.0788869708776474,1.0144662857055664,1.4918041229248047,1.0986521244049072,1.0724122524261475,0.48633262515068054,0.10464252531528473,0.4623259902000427,1.0955084562301636,0.5739972591400146,0.24746951460838318,aggressive,0,1
2.0,0.7211512923240662,0.032779451459646225,0.9494017362594604,1.1298680305480957,0.062214795500040054,1.4991014003753662,0.3709026575088501,1.4635554552078247,7.753978252410889,0.2,0.9494017362594604,1.2804723978042603,16.482351303100586,0.18009275197982788,4.843152046203613,89.99009704589844,0.0011200681328773499,0.8227630853652954,0.2475864738225937,0.4136495888233185,0.0896238163113594,0.39308851957321167,0.9353941082954407,0.4887322783470154,0.1791384518146515,0.4286503493785858,0.04589642956852913,0.16146455705165863,0.4391796886920929,0.4391796886920929,0.18584758043289185,0.38891807198524475,0.0699312835931778,-0.018186455592513084,0.40496140718460083,0.40496140718460083,0.15614762902259827,0.04109295830130577,0.01851789839565754,-0.06670885533094406,0.04534125700592995,0.04534125700592995,0.002031543757766485,1.0199357271194458,0.02384065091609955,1.0144662857055664,1.1587239503860474,1.0399082899093628,1.0408374071121216,0.48077020049095154,0.08039617538452148,0.4623259902000427,0.9487959146499634,0.5481222867965698,0.23760348558425903,aggressive,0,1
3.0,0.727583646774292,0.05855870619416237,1.0996595621109009,1.103037714958191,0.05165139585733414,1.1157702207565308,0.3709027171134949,1.4635554552078247,7.753976345062256,0.2,1.0996595621109009,1.2193602323532104,16.017499923706055,0.18728774785995483,4.833914279937744,89.74176025390625,0.002411268651485443,0.7966706156730652,0.21339081227779388,0.41789260506629944,0.10811848938465118,0.39308851957321167,1.0473036766052246,0.5084692239761353,0.1863238513469696,0.426318883895874,0.0560591034591198,0.09997114539146423,0.4391796886920929,0.4391796886920929,0.18489038944244385,0.4017408788204193,0.014038055203855038,0.3200184106826782,0.40496140718460083,0.40496140718460083,0.1615927666425705,0.05221883952617645,0.0299786739051342,0.04534125700592995,0.22673948109149933,0.07733357697725296,0.0036255279555916786,1.0047358274459839,0.04241371899843216,0.757824718952179,1.0144662857055664,1.0144662857055664,1.0112932920455933,0.43089354038238525,0.13701088726520538,-0.36671435832977295,0.4623259902000427,0.4623259902000427,0.20444124937057495,aggressive,0,1
4.0,0.7247804403305054,0.047196634113788605,1.0344951152801514,1.1315377950668335,0.07115936279296875,1.5664222240447998,0.3709026575088501,1.4635553359985352,7.7539777755737305,0.2,1.0344951152801514,1.2854416370391846,16.775510787963867,0.1543859839439392,4.983578681945801,90.06491088867188,0.01477832905948162,0.8198322057723999,0.24129344522953033,0.3917216360569,0.005958040710538626,0.3570369482040405,0.39308851957321167,0.39308851957321167,0.1534813642501831,0.45906609296798706,0.08668264746665955,0.4391796886920929,0.9636884927749634,0.5316846966743469,0.21825551986694336,0.3851200342178345,0.08648651838302612,-0.11836063861846924,0.40496140718460083,0.40496140718460083,0.1557973474264145,0.0700223371386528,0.10758234560489655,0.04534125700592995,0.6963122487068176,0.16014981269836426,0.016477085649967194,1.0184638500213623,0.017424896359443665,1.0144662857055664,1.1199027299880981,1.0330616235733032,1.0375723838806152,0.4768487513065338,0.06330309063196182,0.4623259902000427,0.8453672528266907,0.5298810601234436,0.23139198124408722,aggressive,0,1
5.0,0.7091138958930969,0.02420736476778984,0.7151162028312683,1.129150152206421,0.0584658719599247,1.4708936214447021,0.3709026575088501,1.4635553359985352,7.7539777755737305,3.72,0.7151162028312683,1.2783983945846558,15.970993995666504,0.14949321746826172,4.789022445678711,89.53588104248047,0.002324155531823635,0.8386270403862,0.22616207599639893,0.38296210765838623,0.0441400483250618,0.12600111961364746,0.39308851957321167,0.39308851957321167,0.14860832691192627,0.4140889346599579,0.10936824232339859,-0.22259759902954102,0.4391796886920929,0.4391796886920929,0.183431014418602,0.4126375615596771,0.03345954418182373,0.40496140718460083,0.6074220538139343,0.44066840410232544,0.17138928174972534,0.05195749178528786,0.02883951924741268,0.04534125700592995,0.21984659135341644,0.07611790299415588,0.0035312995314598083,1.0272563695907593,0.055750392377376556,1.0144662857055664,1.351806879043579,1.0739613771438599,1.0583637952804565,0.46513763070106506,0.012255427427589893,0.4623259902000427,0.5364824533462524,0.4754045903682709,0.21650318801403046,aggressive,0,1
